id,asking_price,body_corp,internal_m2,balcony_m2,beds,suburb,livability,condition,has_cladding,travel_time_mins,sold_date,has_parking,has_storage,has_solar,north_facing,near_shops,outdoor_space,label
18912,764000,3348,106,17.7,3,St Kilda,20,new,False,5,,True,False,False,True,False,False,0
3211,633000,4083,95,4.1,2,Brunswick,12,good,False,33,,,False,False,False,True,True,1
13814,476000,1895,59,6.6,1,Richmond,16,good,True,5,,True,False,False,True,False,False,0
8967,707000,2028,99,5.8,2,Carlton,18,good,False,12,,False,False,True,False,True,False,0
17654,560000,2360,98,9.7,2,Sunbury,9,good,False,65,,True,False,,,True,False,0
10650,485000,1846,87,3.4,2,Geelong,11,good,False,62,,False,False,False,True,False,False,0
19715,491000,1520,93,9.2,2,Sunbury,9,new,False,46,,True,False,False,False,False,True,0
3972,621000,1935,104,9.1,2,Balwyn,22,new,False,9,,True,False,True,False,False,True,0
10808,673000,2630,98,6.4,2,Carlton,18,new,False,5,,False,False,False,False,True,False,0
19545,497000,2506,92,3.4,2,Sunbury,9,new,False,41,,False,False,True,True,True,False,0
11367,889000,2898,136,9.8,4,Box Hill,14,good,False,39,,False,False,False,True,True,False,0
3779,713000,1917,115,8.4,3,Sunbury,9,new,False,38,,False,True,False,True,True,False,0
13080,510000,2529,70,11.9,1,Box Hill,14,new,False,21,,False,True,True,True,True,False,0
6353,746000,3183,113,13.0,3,Melbourne CBD,15,new,False,7,,False,False,,False,True,True,0
4008,534000,3098,78,7.9,1,Brunswick,12,good,False,5,,True,False,False,False,False,True,0
3777,805000,2207,117,13.4,3,Brunswick,12,needs TLC,True,18,,False,,False,False,True,True,0
17148,654000,1325,111,12.1,2,Melbourne CBD,15,good,True,15,,True,False,False,True,False,True,0
14105,298000,2363,65,3.4,2,Geelong,11,needs TLC,False,73,,True,False,True,True,False,True,0
19146,524000,3035,106,1.1,2,Sunbury,9,needs TLC,False,55,,,False,False,False,False,False,0
19184,778000,1844,112,9.3,3,Melbourne CBD,15,new,False,15,,False,False,False,False,True,True,0
8427,565000,1299,66,17.5,1,Carlton,18,good,False,23,,True,False,,,True,False,0
4338,685000,1453,99,19.7,2,Richmond,16,good,False,5,,True,True,False,True,False,True,0
8118,602000,2799,87,8.4,2,St Kilda,20,good,False,23,,False,False,True,True,False,True,0
7764,629000,1958,77,6.0,2,Richmond,16,good,False,20,,True,True,False,False,True,False,0
14013,540000,3101,99,15.0,2,Werribee,8,good,False,45,,False,True,False,False,True,True,0
13652,631000,1971,87,7.0,2,Balwyn,22,good,False,30,,True,,False,True,False,True,0
439,537000,1801,123,7.0,3,Geelong,11,good,False,73,,False,False,False,False,False,False,0
16534,840000,1743,121,18.4,4,Box Hill,14,new,False,16,,False,,True,True,False,False,0
3270,819000,1750,116,7.9,3,Melbourne CBD,15,good,False,5,,False,,False,True,,,0
3753,655000,3189,102,13.5,2,Footscray,10,new,False,18,,False,False,False,True,True,True,0
9114,661000,1449,89,12.8,2,Melbourne CBD,15,new,False,5,,False,False,True,False,True,True,0
9441,606000,2128,99,3.7,2,Balwyn,22,needs TLC,False,13,,True,False,False,True,True,True,0
1740,754000,3416,101,20.1,3,Box Hill,14,good,False,27,,False,True,False,True,False,False,0
607,414000,2038,91,4.1,2,Geelong,11,needs TLC,False,77,,,False,False,False,True,True,0
17086,686000,1695,85,9.1,2,St Kilda,20,good,False,31,,True,False,False,True,False,False,0
12999,575000,2123,58,12.6,1,Melbourne CBD,15,good,False,10,,True,True,False,,False,False,0
16973,596000,2642,103,7.3,2,Brunswick,12,good,False,37,,,True,True,False,True,False,1
18367,578000,851,77,2.3,2,Sunbury,9,needs TLC,False,27,,False,False,False,True,False,False,0
15684,742000,2872,111,12.7,3,Richmond,16,good,False,20,,True,True,False,False,True,True,0
11038,503000,1386,67,15.9,1,St Kilda,20,good,False,9,,False,False,False,False,False,True,0
5747,663000,1461,118,2.7,2,Box Hill,14,needs TLC,False,46,,True,False,False,False,True,False,0
11585,748000,1594,116,5.6,3,Footscray,10,good,False,15,,False,True,False,True,False,True,0
6271,422000,3267,63,7.2,1,Werribee,8,needs TLC,False,52,,True,True,,True,True,False,0
8852,679000,1100,76,2.9,2,Balwyn,22,good,False,27,,True,True,False,False,True,True,0
18409,454000,3256,66,4.6,1,Sunbury,9,needs TLC,False,46,,False,True,False,False,True,True,0
6601,543000,2753,102,9.9,2,Sunbury,9,good,False,47,,False,True,False,True,False,False,0
11379,593000,3750,94,5.2,2,Richmond,16,good,False,18,,True,True,False,False,True,False,0
17190,718000,1760,98,9.6,2,St Kilda,20,needs TLC,False,5,,False,False,False,True,True,False,0
11606,573000,3262,95,7.4,2,Werribee,8,needs TLC,False,41,,False,True,False,,True,True,0
6910,669000,2524,95,7.5,2,Melbourne CBD,15,good,False,5,,,False,False,False,False,False,0
739,656000,1350,91,2.3,2,Carlton,18,good,False,12,,True,True,True,False,True,False,0
1995,619000,365,110,3.2,2,Balwyn,22,new,False,26,,True,False,False,False,True,True,0
120,803000,1131,108,5.5,3,Richmond,16,good,True,13,,False,False,False,False,False,False,0
14927,604000,2430,95,14.0,2,Box Hill,14,good,False,26,,False,True,False,False,True,True,0
17610,630000,4011,85,0.8,2,Balwyn,22,good,False,16,,True,False,False,False,True,True,0
17437,697000,3241,108,15.1,3,Box Hill,14,needs TLC,False,33,,True,False,False,False,True,True,0
18554,604000,1780,93,2.8,1,St Kilda,20,good,False,19,,True,False,,False,,False,0
7294,792000,3028,81,2.5,3,Richmond,16,needs TLC,False,16,,True,True,False,False,False,False,0
3406,683000,2715,106,9.4,3,Box Hill,14,good,False,24,,True,False,True,False,False,False,0
10538,652000,1429,102,14.3,2,Footscray,10,needs TLC,False,25,,False,False,False,True,True,True,0
18467,582000,2217,87,10.9,1,Carlton,18,good,False,15,,True,,False,False,False,True,0
8627,540000,1835,89,11.4,2,Werribee,8,new,True,48,,True,False,False,True,True,False,0
3482,649000,3649,110,3.6,3,Sunbury,9,new,False,51,,False,False,False,False,True,False,0
17819,717000,2229,130,16.7,3,Balwyn,22,new,False,16,,False,True,True,True,False,True,0
128,527000,1117,93,6.2,1,Melbourne CBD,15,needs TLC,False,25,,False,False,False,False,False,True,0
13427,535000,1891,76,11.2,1,Melbourne CBD,15,good,False,5,,False,False,False,True,False,True,0
10611,534000,693,82,7.5,1,Brunswick,12,good,False,43,,True,False,False,False,True,False,0
15274,765000,1598,109,11.2,3,Box Hill,14,new,False,15,,False,False,,,False,False,0
19581,501000,2305,90,5.7,2,Sunbury,9,good,False,29,,True,True,False,False,True,True,0
19286,495000,3576,100,21.4,2,Sunbury,9,good,False,54,,True,False,False,False,True,False,0
12823,674000,1901,90,11.9,2,Melbourne CBD,15,new,False,25,,True,False,False,False,False,True,0
3074,507000,3319,92,6.3,1,Werribee,8,good,False,50,,False,,False,False,False,True,0
2381,481000,1521,88,4.9,1,Brunswick,12,new,False,46,,True,False,True,False,False,True,0
2484,359000,1549,75,3.3,2,Geelong,11,needs TLC,False,67,,False,False,False,False,,True,0
3462,516000,2079,115,9.0,2,Werribee,8,needs TLC,False,46,,,True,False,False,True,True,0
15232,378000,2862,85,11.1,2,Geelong,11,needs TLC,False,82,,False,True,False,False,True,False,0
7459,590000,1123,91,10.0,2,Melbourne CBD,15,new,False,5,,True,False,False,True,False,True,0
15885,602000,3132,107,4.4,2,Werribee,8,new,False,43,,True,True,,False,True,True,0
6886,604000,2980,91,10.3,2,Footscray,10,good,False,19,,False,False,False,False,False,False,0
15098,643000,2311,106,9.7,2,Brunswick,12,good,False,14,,False,True,False,False,,True,0
18685,735000,2676,121,16.4,3,Balwyn,22,new,False,12,,False,True,False,False,,True,0
14971,833000,2139,113,16.4,3,St Kilda,20,new,False,17,,False,True,False,True,False,True,0
804,727000,4997,140,16.0,4,Sunbury,9,new,False,49,,False,True,False,False,True,True,0
475,565000,1164,114,7.9,3,Geelong,11,good,False,72,,False,False,True,True,False,True,0
8609,926000,1644,137,7.4,4,Balwyn,22,good,False,6,,True,True,False,,True,False,0
6483,382000,1712,81,8.8,1,Sunbury,9,good,False,46,,False,False,,False,True,True,0
18288,615000,1485,84,8.3,2,Brunswick,12,new,False,11,,True,True,False,False,True,True,0
5558,561000,1935,98,14.5,2,Box Hill,14,good,False,31,,True,False,False,True,True,,1
13949,768000,2156,107,13.4,3,Brunswick,12,new,False,10,,False,False,False,True,True,True,0
8892,543000,3341,63,4.9,1,Melbourne CBD,15,new,False,7,,False,False,False,False,True,False,0
12522,746000,2792,128,10.4,4,Sunbury,9,good,False,53,,True,False,,False,True,False,0
4449,504000,2095,90,15.1,2,Werribee,8,new,False,21,,True,True,False,False,True,False,0
485,548000,2285,87,7.9,1,Footscray,10,new,False,26,,True,False,False,False,False,True,0
10423,718000,1644,103,19.8,3,Balwyn,22,good,False,23,,,False,False,False,True,False,0
19412,774000,3081,117,4.8,3,Balwyn,22,good,False,32,,True,True,False,False,True,False,0
14901,421000,3107,98,0.2,2,Geelong,11,new,False,78,,,False,False,False,False,True,0
11227,343000,1575,79,13.4,1,Sunbury,9,needs TLC,False,62,,,False,False,True,True,False,0
19133,642000,0,104,5.0,2,Box Hill,14,needs TLC,True,33,,True,False,False,False,False,True,0
7921,855000,2688,128,12.1,3,Melbourne CBD,15,needs TLC,False,9,,False,True,False,False,True,True,0
7912,566000,1430,105,1.9,2,Box Hill,14,good,False,18,,False,True,True,True,True,True,1
2767,549000,2407,96,12.9,2,Werribee,8,needs TLC,False,36,,False,False,False,True,True,False,0
14866,322000,2953,88,9.5,2,Geelong,11,new,False,36,,True,True,False,False,True,False,0
16507,798000,2278,103,9.1,3,Brunswick,12,needs TLC,False,43,,True,False,False,False,False,True,0
11689,633000,1357,100,8.4,2,Werribee,8,needs TLC,False,24,,True,False,False,True,False,False,0
4038,545000,2231,133,3.1,3,Sunbury,9,good,False,20,,True,False,False,False,True,,0
857,571000,2220,98,9.9,2,Werribee,8,good,False,46,,True,False,False,,,False,0
16137,832000,2580,142,14.3,4,Carlton,18,new,False,8,,False,,False,False,True,False,0
8831,504000,4533,60,12.3,1,Richmond,16,new,False,19,,True,True,False,True,False,True,0
8804,623000,1370,84,0.6,2,St Kilda,20,new,False,23,,False,False,False,False,False,True,0
11839,557000,2135,89,5.5,2,Werribee,8,needs TLC,False,57,,,False,,True,False,False,0
3827,520000,3428,131,5.8,3,Geelong,11,new,False,77,,,False,False,True,True,False,1
18128,794000,2087,104,8.8,3,Melbourne CBD,15,new,False,8,,False,True,False,False,False,False,0
5996,582000,2338,71,10.9,1,Melbourne CBD,15,needs TLC,False,37,,False,False,True,True,True,True,0
504,508000,2463,85,11.3,2,Sunbury,9,good,False,51,,True,False,,False,False,True,0
2960,651000,2302,83,6.1,2,Melbourne CBD,15,good,False,5,,False,False,True,False,True,False,0
7989,538000,1589,96,6.5,1,Box Hill,14,good,False,37,,True,,False,True,False,False,0
9641,699000,1746,150,9.6,4,Werribee,8,needs TLC,False,37,,False,False,False,,True,False,0
8110,886000,3388,132,6.3,4,Brunswick,12,needs TLC,False,38,,False,True,True,True,False,False,0
5383,641000,1775,69,3.6,1,Carlton,18,new,True,18,,False,False,True,False,True,True,0
13952,670000,1778,130,22.7,3,Balwyn,22,new,False,18,,False,True,True,False,True,,1
13139,388000,1507,86,7.8,2,Geelong,11,new,False,71,,True,False,False,False,,True,0
17988,638000,3233,93,9.4,2,Carlton,18,needs TLC,False,15,,True,True,True,,False,True,0
13436,548000,2300,90,3.1,1,Melbourne CBD,15,good,False,32,,True,False,False,True,True,False,0
7726,571000,2691,74,4.9,1,Richmond,16,good,False,8,,True,True,False,,True,False,0
12034,742000,1831,104,14.4,3,Richmond,16,good,False,31,,True,,False,False,True,True,0
8130,643000,2036,98,8.4,2,Richmond,16,new,False,5,,False,True,False,False,False,True,0
12788,583000,1996,62,13.6,1,Balwyn,22,new,True,36,,True,False,False,False,True,True,0
8293,489000,703,69,16.1,1,Melbourne CBD,15,good,False,15,,True,False,False,False,True,False,0
18322,229000,3244,50,0.4,1,Geelong,11,new,False,75,,False,True,False,False,,False,0
13061,497000,1912,85,8.6,1,Box Hill,14,needs TLC,False,39,,False,False,False,False,,True,0
3296,733000,1732,122,9.9,3,St Kilda,20,needs TLC,False,5,,True,,False,False,False,True,0
8958,597000,2073,90,6.5,2,Box Hill,14,good,True,17,,True,False,False,False,False,False,0
116,520000,629,97,9.2,2,Werribee,8,good,False,29,,True,True,False,False,,False,0
5648,605000,1415,83,16.3,2,Melbourne CBD,15,good,False,25,,False,False,False,False,False,False,0
12625,490000,1708,70,6.5,1,Balwyn,22,new,False,29,,True,True,True,False,False,True,0
14748,397000,2171,67,20.4,1,Geelong,11,good,False,62,,False,True,,True,,True,1
7182,475000,3487,70,11.0,1,Sunbury,9,good,False,50,,True,True,True,False,True,False,0
1711,313000,3012,60,3.8,1,Geelong,11,good,False,76,,False,True,False,False,False,True,0
15958,793000,582,124,12.9,3,Carlton,18,good,False,37,,True,False,False,False,False,False,0
5818,562000,2342,120,13.0,3,Geelong,11,new,True,61,,,False,False,False,True,False,0
15279,957000,2135,131,2.1,4,Richmond,16,new,False,26,,True,False,False,False,True,False,0
2481,467000,2333,77,11.4,1,St Kilda,20,new,False,27,,True,True,False,True,,True,0
10251,913000,4180,127,2.5,4,Footscray,10,new,False,23,,True,False,True,False,True,,0
4033,569000,276,79,7.8,2,Sunbury,9,needs TLC,False,71,,True,False,True,True,False,True,0
13348,655000,2073,97,18.7,2,Balwyn,22,good,False,9,,False,False,False,False,True,True,0
16531,479000,2956,99,8.0,2,Geelong,11,good,False,73,,False,True,False,True,True,True,1
9515,550000,1915,127,5.8,3,Geelong,11,needs TLC,False,89,,True,False,False,True,False,True,0
4611,704000,3583,103,7.4,2,Melbourne CBD,15,good,False,14,,,True,False,True,False,,0
5118,773000,3607,112,6.2,3,Melbourne CBD,15,new,False,10,,True,False,True,False,True,,0
16947,754000,1579,112,10.6,3,Carlton,18,good,False,30,,True,True,False,False,True,True,0
6386,727000,1681,101,0.3,2,Melbourne CBD,15,needs TLC,True,32,,False,True,False,False,True,False,0
15140,566000,2659,129,3.5,3,Sunbury,9,good,False,43,,True,False,False,False,False,True,0
6272,418000,1436,85,6.5,1,Sunbury,9,good,False,46,,,True,True,True,True,False,0
342,394000,3135,97,8.1,2,Geelong,11,new,False,90,,False,True,True,True,True,False,0
829,623000,3135,121,10.9,3,Sunbury,9,good,False,44,,True,True,False,False,True,True,0
12530,637000,993,89,5.2,2,Balwyn,22,new,True,31,,True,True,False,False,False,False,0
11552,728000,1724,100,11.6,3,Melbourne CBD,15,good,False,35,,,True,False,True,True,True,0
9528,418000,2306,90,10.6,2,Geelong,11,good,False,79,,True,False,False,False,True,False,0
11837,557000,1522,93,7.1,2,Brunswick,12,good,False,5,,True,False,True,False,True,True,1
314,644000,1179,88,12.0,2,Brunswick,12,good,False,23,,False,True,False,False,True,True,0
11698,687000,1873,104,2.5,2,St Kilda,20,good,False,33,,True,True,False,False,True,,0
10052,692000,2620,132,9.9,3,Box Hill,14,good,False,14,,True,,False,False,False,True,0
12864,591000,2449,99,1.9,2,Box Hill,14,needs TLC,False,21,,False,False,False,,True,True,0
16071,847000,2349,142,11.8,4,Melbourne CBD,15,good,False,5,,False,False,False,False,True,,0
17137,597000,2780,106,6.4,2,Box Hill,14,good,False,34,,False,True,False,False,True,False,0
18262,381000,2235,102,14.0,2,Geelong,11,good,False,56,,True,False,,False,,False,0
4910,870000,653,151,21.7,4,Footscray,10,needs TLC,False,22,,True,False,False,False,True,True,0
17797,678000,1982,133,9.5,3,Balwyn,22,good,False,7,,True,False,,False,True,False,0
8874,520000,2883,81,4.8,1,Brunswick,12,good,False,39,,True,False,False,False,True,False,0
18286,655000,1939,97,12.2,2,St Kilda,20,new,False,29,,True,False,False,True,True,False,0
410,928000,1744,120,6.9,4,Melbourne CBD,15,good,False,5,,True,False,False,,True,True,0
3796,784000,2347,116,18.9,3,Brunswick,12,new,False,20,,,True,False,False,True,True,0
2704,548000,2123,71,12.2,1,Footscray,10,good,False,17,,True,False,False,False,True,False,0
10343,645000,1985,83,4.8,2,St Kilda,20,new,False,6,,False,False,False,True,True,True,0
4982,852000,2589,145,6.8,4,Werribee,8,good,False,59,,False,True,False,False,True,True,0
8583,795000,2447,105,7.3,3,St Kilda,20,good,False,19,,True,False,True,False,True,True,0
7668,841000,3218,122,19.4,4,Richmond,16,good,False,11,,True,True,False,False,True,True,0
17518,898000,3193,139,6.9,4,St Kilda,20,needs TLC,False,9,,True,False,False,False,False,False,0
17184,586000,3011,77,13.0,2,Balwyn,22,new,False,18,,True,True,True,False,True,False,0
9726,585000,2826,87,10.8,2,Richmond,16,needs TLC,False,21,,True,True,True,False,,True,0
18154,821000,2739,129,21.2,3,Melbourne CBD,15,needs TLC,False,18,,False,True,False,False,False,False,0
7500,630000,2732,121,5.8,3,Werribee,8,needs TLC,False,20,,False,False,,False,False,True,1
17037,537000,1728,98,5.7,2,Sunbury,9,good,False,40,,True,False,False,True,True,False,0
7721,727000,1836,114,13.0,3,Balwyn,22,good,False,39,,True,False,False,False,True,,0
1906,983000,1870,148,21.7,4,St Kilda,20,new,False,23,,False,False,False,False,True,True,1
6718,592000,1955,95,7.6,2,Balwyn,22,new,False,12,,True,,False,,False,False,0
2175,483000,1649,80,3.0,2,Sunbury,9,needs TLC,False,66,,True,False,True,False,True,True,0
6770,462000,2829,81,0.1,1,Balwyn,22,good,False,47,,False,True,False,False,True,False,0
7162,691000,1392,107,14.4,2,Richmond,16,new,False,24,,False,False,False,False,True,,0
6505,674000,2110,121,7.9,3,Box Hill,14,needs TLC,False,42,,True,False,False,False,True,False,0
18766,471000,2711,91,9.1,2,Werribee,8,good,True,32,,False,False,False,,,True,0
4421,702000,1934,99,6.2,3,Box Hill,14,needs TLC,False,35,,True,True,False,True,True,False,0
1273,681000,1843,91,6.3,2,St Kilda,20,good,False,5,,False,False,True,True,True,False,0
452,730000,2684,103,0.3,3,Brunswick,12,good,False,28,,True,True,False,False,True,,0
3520,393000,1557,74,10.0,2,Geelong,11,good,False,53,,True,False,False,True,True,False,0
17478,798000,1075,106,9.7,3,Richmond,16,needs TLC,False,19,,False,True,,False,True,False,0
9568,384000,2061,65,0.6,1,Sunbury,9,good,False,75,,True,False,False,True,True,False,0
248,593000,3070,102,9.1,2,Brunswick,12,new,False,6,,True,,False,True,True,True,1
17816,703000,1775,119,12.5,3,Richmond,16,good,False,14,,True,False,False,True,True,,0
1748,758000,1953,93,13.5,3,Melbourne CBD,15,good,False,25,,False,True,True,True,True,True,0
2086,719000,1651,95,6.6,2,Balwyn,22,needs TLC,False,22,,True,False,True,False,False,True,0
12493,526000,1373,97,4.2,2,Werribee,8,new,True,62,,False,False,False,True,True,False,0
13352,738000,2844,105,10.9,3,Richmond,16,good,False,25,,False,False,False,True,True,True,0
